Locus	Obs. Het. BP	Obs FST	FST P-value	1-FST quantile	(if P-value=2 -> uncomputed value because Obs.Het.BP is out of simulated bounds)
56	0.33333333	0.27272727	0.43910295	0.43910295
57	0.083333333	8.3266727e-17	0.5	0.5
58	0.75	0.72727273	0.44951793	0.44951793
59	0.41666667	0.36363636	0.39408294	0.39408294
60	1	1	1e-07	0
61	1	1	1e-07	0
62	0.25	0.18181818	0.46208997	0.46208997
63	0.083333333	8.3266727e-17	0.5	0.5
64	0.16666667	0.090909091	0.47131457	0.47131457
65	0.25	0.18181818	0.46208997	0.46208997
66	0.41666667	0.36363636	0.39408294	0.39408294
67	0.66666667	0.63636364	0.42953477	0.42953477
68	1	1	1e-07	0
69	0.66666667	0.63636364	0.42953477	0.42953477
70	0.66666667	0.63636364	0.42953477	0.42953477
71	1	1	1e-07	0
72	0.083333333	8.3266727e-17	0.5	0.5
73	0.66666667	0.63636364	0.42953477	0.42953477
74	0.083333333	8.3266727e-17	0.5	0.5
75	0.083333333	8.3266727e-17	0.5	0.5
76	0.083333333	8.3266727e-17	0.5	0.5
77	0.16666667	0.090909091	0.47131457	0.47131457
78	0.25	0.18181818	0.46208997	0.46208997
79	0.083333333	8.3266727e-17	0.5	0.5
80	0.41666667	0.29090909	0.21183412	0.78816588
81	0.58333333	0.54545455	0.39596622	0.39596622
82	0.75	0.72727273	0.44951793	0.44951793
83	0.33333333	0.27272727	0.43910295	0.43910295
84	0.33333333	0.27272727	0.43910295	0.43910295
85	0.083333333	8.3266727e-17	0.5	0.5
86	0.083333333	8.3266727e-17	0.5	0.5
87	0.083333333	8.3266727e-17	0.5	0.5
88	0.33333333	0.27272727	0.43910295	0.43910295
89	0.75	0.4040404	2.9008316e-47	1
90	1	1	1e-07	0
91	0.083333333	8.3266727e-17	0.5	0.5
92	0.25	0.18181818	0.46208997	0.46208997
93	0.083333333	8.3266727e-17	0.5	0.5
94	0.33333333	0.27272727	0.43910295	0.43910295
95	0.16666667	0.090909091	0.47131457	0.47131457
96	1	1	1e-07	0
97	0.75	0.72727273	0.44951793	0.44951793
98	0.16666667	0.090909091	0.47131457	0.47131457
99	0.083333333	8.3266727e-17	0.5	0.5
100	0.75	0.72727273	0.44951793	0.44951793
101	0.41666667	0.36363636	0.39408294	0.39408294
102	0.33333333	0.27272727	0.43910295	0.43910295
103	0.25	0.18181818	0.46208997	0.46208997
104	1	1	1e-07	0
105	0.083333333	8.3266727e-17	0.5	0.5
106	0.16666667	0.090909091	0.47131457	0.47131457
107	0.58333333	0.54545455	0.39596622	0.39596622
108	0.16666667	0.090909091	0.47131457	0.47131457
109	0.083333333	8.3266727e-17	0.5	0.5
110	0.083333333	8.3266727e-17	0.5	0.5
111	0.5	0.45454545	0.35146581	0.35146581
112	1	1	1e-07	0
113	0.083333333	8.3266727e-17	0.5	0.5
114	0.25	0.18181818	0.46208997	0.46208997
115	0.16666667	0.090909091	0.47131457	0.47131457
116	0.16666667	0.090909091	0.47131457	0.47131457
117	0.16666667	0.090909091	0.47131457	0.47131457
118	0.75	0.72727273	0.44951793	0.44951793
119	0.083333333	8.3266727e-17	0.5	0.5
120	0.083333333	8.3266727e-17	0.5	0.5
121	1	1	1e-07	0
122	1	1	1e-07	0
123	0.25	0.18181818	0.46208997	0.46208997
124	0.083333333	8.3266727e-17	0.5	0.5
125	0.25	0.18181818	0.46208997	0.46208997
126	0.41666667	0.36363636	0.39408294	0.39408294
127	1	1	1e-07	0
128	0.083333333	8.3266727e-17	0.5	0.5
129	0.84722222	0.72280179	4.6599433e-12	1
130	0.16666667	0.090909091	0.47131457	0.47131457
131	0.41666667	0.36363636	0.39408294	0.39408294
132	0.083333333	8.3266727e-17	0.5	0.5
133	0.25	0.18181818	0.46208997	0.46208997
134	0.083333333	8.3266727e-17	0.5	0.5
135	0.33333333	0.27272727	0.43910295	0.43910295
136	0.25	0.18181818	0.46208997	0.46208997
137	1	1	1e-07	0
138	0.083333333	8.3266727e-17	0.5	0.5
139	0.33333333	0.27272727	0.43910295	0.43910295
140	0.25	0.18181818	0.46208997	0.46208997
141	0.16666667	0.090909091	0.47131457	0.47131457
142	0.5	0.45454545	0.35146581	0.35146581
143	0.5	0.45454545	0.35146581	0.35146581
144	0.083333333	8.3266727e-17	0.5	0.5
145	1	1	1e-07	0
146	1	1	1e-07	0
147	0.083333333	8.3266727e-17	0.5	0.5
148	0.83333333	0.81818182	0.47191348	0.47191348
149	0.75	0.72727273	0.44951793	0.44951793
150	1	1	1e-07	0
151	0.083333333	8.3266727e-17	0.5	0.5
152	0.41666667	0.36363636	0.39408294	0.39408294
153	0.083333333	8.3266727e-17	0.5	0.5
154	0.083333333	8.3266727e-17	0.5	0.5
155	0.25	0.18181818	0.46208997	0.46208997
156	0.25	0.18181818	0.46208997	0.46208997
157	0.66666667	0.63636364	0.42953477	0.42953477
158	1	1	1e-07	0
159	0.41666667	0.36363636	0.39408294	0.39408294
160	0.083333333	8.3266727e-17	0.5	0.5
161	0.5	0.45454545	0.35146581	0.35146581
162	0.16666667	0.090909091	0.47131457	0.47131457
163	0.33333333	0.27272727	0.43910295	0.43910295
164	0.16666667	0.090909091	0.47131457	0.47131457
165	0.083333333	8.3266727e-17	0.5	0.5
166	0.75	0.72727273	0.44951793	0.44951793
167	0.083333333	8.3266727e-17	0.5	0.5
168	0.5	0.45454545	0.35146581	0.35146581
169	0.58333333	0.54545455	0.39596622	0.39596622
170	0.33333333	0.27272727	0.43910295	0.43910295
171	0.083333333	8.3266727e-17	0.5	0.5
172	0.16666667	0.090909091	0.47131457	0.47131457
173	0.83333333	0.81818182	0.47191348	0.47191348
174	0.41666667	0.36363636	0.39408294	0.39408294
175	0.083333333	8.3266727e-17	0.5	0.5
176	1	1	1e-07	0
177	0.25	0.18181818	0.46208997	0.46208997
178	0.25	0.18181818	0.46208997	0.46208997
179	1	0.84848485	0.5	0.5
180	1	1	1e-07	0
181	0.66666667	0.63636364	0.42953477	0.42953477
182	0.66666667	0.63636364	0.42953477	0.42953477
183	0.75	0.72727273	0.44951793	0.44951793
184	0.16666667	0.090909091	0.47131457	0.47131457
185	0.16666667	0.090909091	0.47131457	0.47131457
186	0.33333333	-0.068181818	0.03754339	0.96245661
187	0.375	-0.090909091	0.083038546	0.91696145
188	0.083333333	8.3266727e-17	0.5	0.5
189	0.5	0.45454545	0.35146581	0.35146581
190	0.083333333	8.3266727e-17	0.5	0.5
191	0.25	0.18181818	0.46208997	0.46208997
192	0.083333333	8.3266727e-17	0.5	0.5
193	0.58333333	0.54545455	0.39596622	0.39596622
194	0.083333333	8.3266727e-17	0.5	0.5
195	0.083333333	8.3266727e-17	0.5	0.5
196	1	1	1e-07	0
197	0.41666667	0.36363636	0.39408294	0.39408294
198	0.75	0.72727273	0.44951793	0.44951793
199	0.083333333	8.3266727e-17	0.5	0.5
200	0.5	0.45454545	0.35146581	0.35146581
201	0.083333333	8.3266727e-17	0.5	0.5
202	0.5	0.45454545	0.35146581	0.35146581
203	0.25	0.18181818	0.46208997	0.46208997
204	0.33333333	0.27272727	0.43910295	0.43910295
205	0.83333333	0.81818182	0.47191348	0.47191348
206	0.25	0.18181818	0.46208997	0.46208997
207	0.66666667	0.63636364	0.42953477	0.42953477
208	0.16666667	0.090909091	0.47131457	0.47131457
209	0.083333333	8.3266727e-17	0.5	0.5
210	0.083333333	8.3266727e-17	0.5	0.5
211	0.16666667	0.090909091	0.47131457	0.47131457
212	0.91666667	0.90909091	0.5	0.5
213	0.25	0.18181818	0.46208997	0.46208997
214	0.083333333	8.3266727e-17	0.5	0.5
215	1	1	1e-07	0
216	0.83333333	0.81818182	0.47191348	0.47191348
217	0.75	0.72727273	0.44951793	0.44951793
218	0.83333333	0.81818182	0.47191348	0.47191348
219	0.41666667	0.36363636	0.39408294	0.39408294
220	0.16666667	0.090909091	0.47131457	0.47131457
221	0.083333333	8.3266727e-17	0.5	0.5
222	0.25	0.18181818	0.46208997	0.46208997
223	0.083333333	8.3266727e-17	0.5	0.5
224	0.5	0.45454545	0.35146581	0.35146581
225	0.083333333	8.3266727e-17	0.5	0.5
226	0.75	0.72727273	0.44951793	0.44951793
227	1	1	1e-07	0
228	1	1	1e-07	0
229	0.25	0.18181818	0.46208997	0.46208997
230	0.58333333	0.54545455	0.39596622	0.39596622
231	1	1	1e-07	0
232	1	1	1e-07	0
233	0.25	0.18181818	0.46208997	0.46208997
234	1	1	1e-07	0
235	0.16666667	0.090909091	0.47131457	0.47131457
236	0.083333333	8.3266727e-17	0.5	0.5
237	0.16666667	0.090909091	0.47131457	0.47131457
238	0.083333333	8.3266727e-17	0.5	0.5
239	0.83333333	0.81818182	0.47191348	0.47191348
240	0.33333333	0.27272727	0.43910295	0.43910295
241	0.083333333	8.3266727e-17	0.5	0.5
242	0.41666667	0.36363636	0.39408294	0.39408294
243	0.33333333	0.27272727	0.43910295	0.43910295
244	0.5	0.45454545	0.35146581	0.35146581
245	0.91666667	0.90909091	0.5	0.5
246	0.83333333	0.81818182	0.47191348	0.47191348
247	0.5	0.45454545	0.35146581	0.35146581
248	0.083333333	8.3266727e-17	0.5	0.5
249	0.083333333	8.3266727e-17	0.5	0.5
250	0.083333333	8.3266727e-17	0.5	0.5
251	0.16666667	0.090909091	0.47131457	0.47131457
252	1	1	1e-07	0
253	1	1	1e-07	0
254	0.083333333	8.3266727e-17	0.5	0.5
255	0.083333333	8.3266727e-17	0.5	0.5
256	0.41666667	0.36363636	0.39408294	0.39408294
257	0.083333333	8.3266727e-17	0.5	0.5
258	0.083333333	8.3266727e-17	0.5	0.5
259	1	1	1e-07	0
260	1	1	1e-07	0
261	0.5	0.45454545	0.35146581	0.35146581
262	0.083333333	8.3266727e-17	0.5	0.5
263	1	1	1e-07	0
264	0.16666667	0.090909091	0.47131457	0.47131457
265	1	1	1e-07	0
266	0.41666667	0.36363636	0.39408294	0.39408294
267	1	1	1e-07	0
268	0.16666667	0.090909091	0.47131457	0.47131457
269	1	1	1e-07	0
270	0.25	0.18181818	0.46208997	0.46208997
271	1	1	1e-07	0
272	1	1	1e-07	0
273	0.16666667	0.090909091	0.47131457	0.47131457
274	0.25	0.18181818	0.46208997	0.46208997
275	0.083333333	8.3266727e-17	0.5	0.5
276	0.25	0.18181818	0.46208997	0.46208997
277	0.083333333	8.3266727e-17	0.5	0.5
278	1	1	1e-07	0
279	0.083333333	8.3266727e-17	0.5	0.5
280	1	1	1e-07	0
281	0.79166667	0.55023923	9.992575e-33	1
282	0.91666667	0.90909091	0.5	0.5
283	0.083333333	8.3266727e-17	0.5	0.5
284	0.33333333	0.27272727	0.43910295	0.43910295
285	0.083333333	8.3266727e-17	0.5	0.5
286	0.16666667	0.090909091	0.47131457	0.47131457
287	0.91666667	0.90909091	0.5	0.5
288	0.083333333	8.3266727e-17	0.5	0.5
289	0.083333333	8.3266727e-17	0.5	0.5
290	0.083333333	8.3266727e-17	0.5	0.5
291	0.16666667	0.090909091	0.47131457	0.47131457
292	0.5	0.45454545	0.35146581	0.35146581
293	0.16666667	0.090909091	0.47131457	0.47131457
294	0.5	0.45454545	0.35146581	0.35146581
295	0.33333333	0.27272727	0.43910295	0.43910295
296	0.16666667	0.090909091	0.47131457	0.47131457
297	0.083333333	8.3266727e-17	0.5	0.5
298	0.66666667	0.63636364	0.42953477	0.42953477
299	0.083333333	8.3266727e-17	0.5	0.5
300	0.16666667	0.090909091	0.47131457	0.47131457
301	0.083333333	8.3266727e-17	0.5	0.5
302	0.91666667	0.90909091	0.5	0.5
303	0.083333333	8.3266727e-17	0.5	0.5
304	0.16666667	0.090909091	0.47131457	0.47131457
305	1	1	1e-07	0
306	0.15277778	-0.090909091	0.019776762	0.98022324
307	0.083333333	8.3266727e-17	0.5	0.5
308	0.5	0.45454545	0.35146581	0.35146581
309	0.33333333	0.27272727	0.43910295	0.43910295
310	1	1	1e-07	0
311	0.16666667	0.090909091	0.47131457	0.47131457
312	0.083333333	8.3266727e-17	0.5	0.5
313	0.33333333	0.27272727	0.43910295	0.43910295
314	0.16666667	0.090909091	0.47131457	0.47131457
315	0.33333333	0.27272727	0.43910295	0.43910295
316	0.16666667	0.090909091	0.47131457	0.47131457
317	1	1	1e-07	0
318	0.16666667	0.090909091	0.47131457	0.47131457
319	0.083333333	8.3266727e-17	0.5	0.5
320	0.083333333	8.3266727e-17	0.5	0.5
321	1	1	1e-07	0
322	0.16666667	0.090909091	0.47131457	0.47131457
323	0.083333333	8.3266727e-17	0.5	0.5
324	1	1	1e-07	0
325	0.16666667	0.090909091	0.47131457	0.47131457
326	0.58333333	0.54545455	0.39596622	0.39596622
327	0.25	0.18181818	0.46208997	0.46208997
328	0.5	0.45454545	0.35146581	0.35146581
329	0.083333333	8.3266727e-17	0.5	0.5
330	0.083333333	8.3266727e-17	0.5	0.5
331	0.083333333	8.3266727e-17	0.5	0.5
332	0.083333333	8.3266727e-17	0.5	0.5
333	1	1	1e-07	0
334	1	1	1e-07	0
335	0.083333333	8.3266727e-17	0.5	0.5
336	0.33333333	0.27272727	0.43910295	0.43910295
337	0.5	0.45454545	0.35146581	0.35146581
338	0.083333333	8.3266727e-17	0.5	0.5
339	1	1	1e-07	0
340	1	1	1e-07	0
341	0.25	0.18181818	0.46208997	0.46208997
342	0.083333333	8.3266727e-17	0.5	0.5
343	0.083333333	8.3266727e-17	0.5	0.5
344	1	1	1e-07	0
345	0.083333333	8.3266727e-17	0.5	0.5
346	0.083333333	8.3266727e-17	0.5	0.5
347	0.083333333	8.3266727e-17	0.5	0.5
348	0.33333333	0.27272727	0.43910295	0.43910295
349	0.91666667	0.90909091	0.5	0.5
350	1	1	1e-07	0
351	0.083333333	8.3266727e-17	0.5	0.5
352	0.083333333	8.3266727e-17	0.5	0.5
353	0.083333333	8.3266727e-17	0.5	0.5
354	0.83333333	0.81818182	0.47191348	0.47191348
355	0.083333333	8.3266727e-17	0.5	0.5
356	0.16666667	0.090909091	0.47131457	0.47131457
357	0.33333333	0.27272727	0.43910295	0.43910295
358	0.083333333	8.3266727e-17	0.5	0.5
359	0.25	0.18181818	0.46208997	0.46208997
360	0.25	0.18181818	0.46208997	0.46208997
361	0.33333333	0.27272727	0.43910295	0.43910295
362	1	1	1e-07	0
363	1	1	1e-07	0
364	0.083333333	8.3266727e-17	0.5	0.5
365	0.75	0.72727273	0.44951793	0.44951793
366	0.16666667	0.090909091	0.47131457	0.47131457
367	0.75	0.72727273	0.44951793	0.44951793
368	0.083333333	8.3266727e-17	0.5	0.5
369	1	1	1e-07	0
370	1	1	1e-07	0
371	0.58333333	0.54545455	0.39596622	0.39596622
372	1	0.91666667	0.5	0.5
373	0.083333333	8.3266727e-17	0.5	0.5
374	0.16666667	0.090909091	0.47131457	0.47131457
375	0.75	0.72727273	0.44951793	0.44951793
376	1	1	1e-07	0
377	0.33333333	0.27272727	0.43910295	0.43910295
378	0.5	0.45454545	0.35146581	0.35146581
379	0.16666667	0.090909091	0.47131457	0.47131457
380	0.16666667	0.090909091	0.47131457	0.47131457
381	0.41666667	0.36363636	0.39408294	0.39408294
382	0.91666667	0.90909091	0.5	0.5
383	0.16666667	0.090909091	0.47131457	0.47131457
384	1	1	1e-07	0
385	0.083333333	8.3266727e-17	0.5	0.5
386	1	1	1e-07	0
387	0.16666667	0.090909091	0.47131457	0.47131457
388	0.16666667	0.090909091	0.47131457	0.47131457
389	0.25	0.18181818	0.46208997	0.46208997
390	0.58333333	0.54545455	0.39596622	0.39596622
391	1	1	1e-07	0
392	1	1	1e-07	0
393	0.083333333	8.3266727e-17	0.5	0.5
394	0.5	0.45454545	0.35146581	0.35146581
395	0.083333333	8.3266727e-17	0.5	0.5
396	0.16666667	0.090909091	0.47131457	0.47131457
397	0.083333333	8.3266727e-17	0.5	0.5
398	0.083333333	8.3266727e-17	0.5	0.5
399	0.58333333	0.54545455	0.39596622	0.39596622
400	1	1	1e-07	0
401	0.083333333	8.3266727e-17	0.5	0.5
402	0.16666667	0.090909091	0.47131457	0.47131457
403	0.16666667	0.090909091	0.47131457	0.47131457
404	0.083333333	8.3266727e-17	0.5	0.5
405	1	1	1e-07	0
406	0.083333333	8.3266727e-17	0.5	0.5
407	0.083333333	8.3266727e-17	0.5	0.5
408	1	1	1e-07	0
409	0.41666667	0.36363636	0.39408294	0.39408294
410	0.083333333	8.3266727e-17	0.5	0.5
411	0.25	0.18181818	0.46208997	0.46208997
412	0.083333333	8.3266727e-17	0.5	0.5
413	1	1	1e-07	0
414	0.25	0.18181818	0.46208997	0.46208997
415	0.41666667	0.36363636	0.39408294	0.39408294
416	0.083333333	8.3266727e-17	0.5	0.5
417	0.083333333	8.3266727e-17	0.5	0.5
418	1	1	1e-07	0
419	0.083333333	8.3266727e-17	0.5	0.5
420	1	1	1e-07	0
421	0.083333333	8.3266727e-17	0.5	0.5
422	0.25	0.18181818	0.46208997	0.46208997
423	0.16666667	0.090909091	0.47131457	0.47131457
424	0.083333333	8.3266727e-17	0.5	0.5
425	0.75	0.72727273	0.44951793	0.44951793
426	0.083333333	8.3266727e-17	0.5	0.5
427	0.25	0.18181818	0.46208997	0.46208997
428	1	1	1e-07	0
429	0.92361111	0.81954887	2.9666956e-13	1
430	0.083333333	8.3266727e-17	0.5	0.5
431	0.25	0.18181818	0.46208997	0.46208997
432	0.33333333	0.27272727	0.43910295	0.43910295
433	0.41666667	0.36363636	0.39408294	0.39408294
434	0.083333333	8.3266727e-17	0.5	0.5
435	1	1	1e-07	0
436	0.083333333	8.3266727e-17	0.5	0.5
437	0.083333333	8.3266727e-17	0.5	0.5
438	0.33333333	0.27272727	0.43910295	0.43910295
439	0.5	0.45454545	0.35146581	0.35146581
440	0.33333333	0.27272727	0.43910295	0.43910295
441	0.083333333	8.3266727e-17	0.5	0.5
442	0.41666667	0.36363636	0.39408294	0.39408294
443	0.083333333	8.3266727e-17	0.5	0.5
444	1	1	1e-07	0
445	0.083333333	8.3266727e-17	0.5	0.5
446	0.33333333	0.27272727	0.43910295	0.43910295
447	0.16666667	0.090909091	0.47131457	0.47131457
448	0.33333333	0.27272727	0.43910295	0.43910295
449	1	1	1e-07	0
450	1	1	1e-07	0
451	0.16666667	0.090909091	0.47131457	0.47131457
452	1	1	1e-07	0
453	0.75	0.72727273	0.44951793	0.44951793
454	0.16666667	0.090909091	0.47131457	0.47131457
455	0.83333333	0.81818182	0.47191348	0.47191348
456	0.91666667	0.7107438	2.0718578e-57	1
457	0.16666667	0.090909091	0.47131457	0.47131457
458	0.91666667	0.90909091	0.5	0.5
459	0.5	0.45454545	0.35146581	0.35146581
460	0.33333333	0.27272727	0.43910295	0.43910295
461	0.75	0.72727273	0.44951793	0.44951793
462	0.5	0.45454545	0.35146581	0.35146581
463	0.75	0.72727273	0.44951793	0.44951793
464	0.33333333	0.27272727	0.43910295	0.43910295
465	0.083333333	8.3266727e-17	0.5	0.5
466	0.83333333	0.81818182	0.47191348	0.47191348
467	0.083333333	8.3266727e-17	0.5	0.5
468	0.16666667	0.090909091	0.47131457	0.47131457
469	0.083333333	8.3266727e-17	0.5	0.5
470	0.58333333	0.54545455	0.39596622	0.39596622
471	0.083333333	8.3266727e-17	0.5	0.5
472	0.083333333	8.3266727e-17	0.5	0.5
473	0.41666667	0.36363636	0.39408294	0.39408294
474	0.83333333	0.81818182	0.47191348	0.47191348
475	0.91666667	0.90909091	0.5	0.5
476	0.33333333	0.27272727	0.43910295	0.43910295
477	0.25	0.18181818	0.46208997	0.46208997
478	0.66666667	0.63636364	0.42953477	0.42953477
479	0.083333333	8.3266727e-17	0.5	0.5
480	0.5	0.45454545	0.35146581	0.35146581
481	0.083333333	8.3266727e-17	0.5	0.5
482	0.5	0.45454545	0.35146581	0.35146581
483	0.33333333	0.27272727	0.43910295	0.43910295
484	0.25	0.18181818	0.46208997	0.46208997
485	0.083333333	8.3266727e-17	0.5	0.5
486	0.25	0.18181818	0.46208997	0.46208997
487	0.25	0.18181818	0.46208997	0.46208997
488	0.83333333	0.81818182	0.47191348	0.47191348
489	0.16666667	0.090909091	0.47131457	0.47131457
490	0.25	0.18181818	0.46208997	0.46208997
491	1	1	1e-07	0
492	0.75	0.72727273	0.44951793	0.44951793
493	0.91666667	0.90909091	0.5	0.5
494	0.083333333	8.3266727e-17	0.5	0.5
495	0.66666667	0.63636364	0.42953477	0.42953477
496	0.083333333	8.3266727e-17	0.5	0.5
497	0.58333333	0.54545455	0.39596622	0.39596622
498	0.83333333	0.81818182	0.47191348	0.47191348
499	0.83333333	0.38181818	3.0178154e-251	1
500	0.41666667	0.36363636	0.39408294	0.39408294
501	1	1	1e-07	0
502	0.083333333	8.3266727e-17	0.5	0.5
503	0.5	0.45454545	0.35146581	0.35146581
504	0.16666667	0.090909091	0.47131457	0.47131457
505	0.33333333	-0.068181818	0.03754339	0.96245661
506	0.16666667	0.090909091	0.47131457	0.47131457
507	0.083333333	8.3266727e-17	0.5	0.5
508	0.33333333	0.27272727	0.43910295	0.43910295
509	0.41666667	0.36363636	0.39408294	0.39408294
510	1	1	1e-07	0
511	1	1	1e-07	0
512	0.25	0.18181818	0.46208997	0.46208997
513	0.66666667	0.63636364	0.42953477	0.42953477
514	1	1	1e-07	0
515	0.66666667	0.63636364	0.42953477	0.42953477
516	0.083333333	8.3266727e-17	0.5	0.5
517	1	0.79545455	0.5	0.5
518	0.83333333	0.81818182	0.47191348	0.47191348
519	0.25	0.18181818	0.46208997	0.46208997
520	0.16666667	0.090909091	0.47131457	0.47131457
521	0.41666667	0.36363636	0.39408294	0.39408294
522	0.33333333	0.27272727	0.43910295	0.43910295
523	0.083333333	8.3266727e-17	0.5	0.5
524	0.58333333	0.54545455	0.39596622	0.39596622
525	1	1	1e-07	0
526	1	1	1e-07	0
527	0.66666667	0.63636364	0.42953477	0.42953477
528	0.083333333	8.3266727e-17	0.5	0.5
529	0.083333333	8.3266727e-17	0.5	0.5
530	0.16666667	0.090909091	0.47131457	0.47131457
531	1	1	1e-07	0
532	0.083333333	8.3266727e-17	0.5	0.5
533	0.083333333	8.3266727e-17	0.5	0.5
534	1	1	1e-07	0
535	0.16666667	0.090909091	0.47131457	0.47131457
536	0.41666667	0.36363636	0.39408294	0.39408294
537	1	1	1e-07	0
538	0.083333333	8.3266727e-17	0.5	0.5
539	1	1	1e-07	0
540	0.083333333	8.3266727e-17	0.5	0.5
541	0.25	0.18181818	0.46208997	0.46208997
542	0.083333333	8.3266727e-17	0.5	0.5
543	0.083333333	8.3266727e-17	0.5	0.5
544	0.16666667	0.090909091	0.47131457	0.47131457
545	0.25	0.18181818	0.46208997	0.46208997
546	0.083333333	8.3266727e-17	0.5	0.5
547	0.083333333	8.3266727e-17	0.5	0.5
548	1	1	1e-07	0
549	0.5	0.45454545	0.35146581	0.35146581
550	0.16666667	0.090909091	0.47131457	0.47131457
551	0.083333333	8.3266727e-17	0.5	0.5
552	0.083333333	8.3266727e-17	0.5	0.5
553	0.083333333	8.3266727e-17	0.5	0.5
554	0.61111111	0.3553719	0.13669173	0.86330827
555	1	1	1e-07	0
556	1	1	1e-07	0
557	0.25	0.18181818	0.46208997	0.46208997
558	0.083333333	8.3266727e-17	0.5	0.5
559	1	1	1e-07	0
560	0.16666667	0.090909091	0.47131457	0.47131457
561	1	1	1e-07	0
562	0.083333333	8.3266727e-17	0.5	0.5
563	0.083333333	8.3266727e-17	0.5	0.5
564	1	1	1e-07	0
565	0.16666667	0.090909091	0.47131457	0.47131457
566	1	1	1e-07	0
567	1	1	1e-07	0
568	0.16666667	0.090909091	0.47131457	0.47131457
569	0.83333333	0.81818182	0.47191348	0.47191348
570	0.41666667	0.36363636	0.39408294	0.39408294
571	0.16666667	0.090909091	0.47131457	0.47131457
572	0.25	0.18181818	0.46208997	0.46208997
573	0.29166667	0.012987013	0.33843043	0.33843043
574	1	1	1e-07	0
575	0.083333333	8.3266727e-17	0.5	0.5
576	0.16666667	0.090909091	0.47131457	0.47131457
577	0.33333333	0.27272727	0.43910295	0.43910295
578	0.83333333	0.81818182	0.47191348	0.47191348
579	0.5	0.45454545	0.35146581	0.35146581
580	0.083333333	8.3266727e-17	0.5	0.5
581	0.33333333	0.27272727	0.43910295	0.43910295
582	0.083333333	8.3266727e-17	0.5	0.5
583	0.16666667	0.090909091	0.47131457	0.47131457
584	0.083333333	8.3266727e-17	0.5	0.5
585	0.91666667	0.90909091	0.5	0.5
586	1	1	1e-07	0
587	0.083333333	8.3266727e-17	0.5	0.5
588	0.41666667	0.36363636	0.39408294	0.39408294
589	1	1	1e-07	0
590	0.083333333	8.3266727e-17	0.5	0.5
591	0.66666667	0.63636364	0.42953477	0.42953477
592	1	1	1e-07	0
593	1	1	1e-07	0
594	0.66666667	0.63636364	0.42953477	0.42953477
595	0.75	0.72727273	0.44951793	0.44951793
596	0.75	0.72727273	0.44951793	0.44951793
597	1	1	1e-07	0
598	0.58333333	0.54545455	0.39596622	0.39596622
599	1	1	1e-07	0
600	0.083333333	8.3266727e-17	0.5	0.5
601	0.44444444	0.11363636	0.24445328	0.75554672
602	0.16666667	0.090909091	0.47131457	0.47131457
